"Location Number","Location Name","Location Type","Address 1","Address 2","City","State","Zip Code","Telephone Number","District","Servicing Locations","Physical Close Date","Last Modified Date","Latitude","Longitude"
"111","WESTMINSTER MALL CA","Store","500 Westminster Mall Rd","","Westminster","CA - California","92683","714-896-9693","MM 708 Costa Mesa","2605;725;777;65;624;1373","","11/28/2024","0.0","0.0"
"101","MISSION VIEJO CA","Store","25422 El Paseo","","Mission Viejo","CA - California","92691","949-367-0729","MM 325 Tustin","2605;725;777;65;624;1373","","11/28/2024","33.591123100000004","-117.67261409838756"
"774","TUSTIN CA","Store","2982 El Camino Real","","Tustin","CA - California","92782","714-669-8355","MM 325 Tustin","2605;725;777;65;624;1373","","11/28/2024","33.7211557","-117.79520037585192"
"1701","BREA","Store","2750 Saturn St","","Brea","CA - California","92821","714-984-2700","MM 950 Orange County","724;725;777;65;624;1373","","11/24/2024","33.9079639","-117.86053392525636"
"2514","ANAHEIM CA","Store","123 Orangefair Mall","","Fullerton","CA - California","92832","714-447-7939","MM 322 Orange","2605;725;777;65;624;1373","","11/28/2024","33.8582019","-117.92323671845722"
"114","FULLERTON CA","Store","120 E Imperial Hwy","","Fullerton","CA - California","92835","714-871-3281","MM 322 Orange","2605;725;777;65;624;1373","","11/28/2024","33.91732162096858","-117.9316332461224"
"3109","IHA MARKET 9","Store","122 E IMPERIAL HWY","","FULLERTON","CA - California","92835","888-237-8289","MISCELLANEOUS","724;725;777;65;624;1370","05/02/2024","08/08/2024","33.91731914049786","-117.92384273496181"
"3110","IHA MARKET 10","Store","122 E IMPERIAL HWY","","FULLERTON","CA - California","92835","888-237-8289","MISCELLANEOUS","724;725;777;65;624;1370","05/02/2024","08/08/2024","33.91731914049786","-117.92384273496181"
"1198","EAST ORANGE CA","Store","2375 N Tustin St","","Orange","CA - California","92865","714-974-7606","MISCELLANEOUS","2605;725;777;65;624;1373","10/28/2023","08/08/2024","33.8279936","-117.83401866650993"
"947","ORANGE CA","Store","3741 W Chapman Ave","","Orange","CA - California","92868","714-938-0380","MM 322 Orange","2605;725;777;65;624;1373","","11/28/2024","33.79052715","-117.89232682531232"
"847","CORONA CA","Store","2430 Tuscany St","","Corona","CA - California","92881","951-817-9983","MM 334 Riverside","724;725;777;65;624;1373","","11/28/2024","0.0","0.0"
"1711","CORONA","Store","1385 Pico St","","Corona","CA - California","92881","951-271-5600","MM 950 Orange County","724;725;777;65;624;1373","","11/24/2024","33.8577098533294","-117.53720902111984"
"126","YORBA LINDA CA","Store","23000 Savi Ranch Pkwy","","Yorba Linda","CA - California","92887","714-685-3235","MM 322 Orange","2605;725;777;65;624;1373","","11/28/2024","33.8739171","-117.73656590398369"
"118","OXNARD CA","Store","2300 N Rose Ave","Shopping at The Rose","Oxnard","CA - California","93036","805-278-9555","MM 323 Wood Hills","724;725;777;65;624;1373","","11/28/2024","34.2234236","-119.157271"
"649","SIMI VALLEY CA","Store","1173 Simi Town Center Way","","Simi Valley","CA - California","93065","805-527-8350","MM 323 Wood Hills","724;725;777;65;624;1373","","11/28/2024","34.28569925","-118.77778674986291"
"1391","GOLETA CA","Store","7090 Market Place Dr","","Goleta","CA - California","93117","805-571-3999","MM 309 Goleta","724;725;777;65;624;1373","","11/28/2024","34.42877421563422","-119.87094491917398"
"529","VISALIA CA","Store","4145 S Mooney Blvd","","Visalia","CA - California","93277","559-636-6353","MM 288 Fresno","729;725;777;65;624;1373","","11/28/2024","36.293429149999994","-119.31714193791504"
"856","BAKERSFIELD CA","Store","8300 Rosedale Hwy","","Bakersfield","CA - California","93312","661-587-0675","MM 321 San Clarita","729;725;777;65;624;1373","","11/28/2024","35.3861834","-119.09441622098336"
"396","SAN LUIS OBISPO CA","Store","255 Madonna Rd","","San Luis Obispo","CA - California","93405","805-783-1619","MM 309 Goleta","729;725;777;65;624;1373","","11/28/2024","35.2618542","-120.674368667344"
"192","SANTA MARIA CA","Store","2326 S Bradley Rd","FL 222","Santa Maria","CA - California","93455","805-922-6195","MM 309 Goleta","729;725;777;65;624;1373","","11/28/2024","34.917608349999995","-120.4190470312771"
"106","PALMDALE CA","Store","39330 10th St W","","Palmdale","CA - California","93551","661-274-7991","MM 321 San Clarita","724;725;777;65;624;1373","","11/28/2024","34.5974756","-118.1453008"
"1188","CLOVIS CA","Store","655 W Herndon Ave","","Clovis","CA - California","93612","559-298-9077","MM 288 Fresno","729;725;777;65;624;1373","","11/28/2024","36.8402102","-119.72632054333033"
"2495","DINUBA SEC MK WH","Store","777 MONTE VISTA DR","","DINUBA","CA - California","93618","999-999-9999","MISCELLANEOUS","729;725;777;65;624;1372","","08/08/2024","36.54012074820654","-119.40387454505716"
"121","FRESNO CA","Store","7550 N Blackstone Ave","Marketplace at River Park","Fresno","CA - California","93720","559-446-0195","MM 288 Fresno","729;725;777;65;624;1373","","11/28/2024","36.846001349999995","-119.78642080668266"
"1019","SALINAS CA","Store","390 Northridge Mall","","Salinas","CA - California","93906","831-444-9517","MM 304 Salinas","729;725;777;65;624;1373","","11/28/2024","36.71794555","-121.65814138720782"
"1061","MARINA CA","Store","101 General Stillwell Dr","","Marina","CA - California","93933","831-884-2556","MM 304 Salinas","729;725;777;65;624;1373","","11/28/2024","0.0","0.0"
"873","COLMA CA","Store","200 Colma Blvd","","Colma","CA - California","94014","650-756-8711","MM 297 San Carlos","729;725;777;65;624;1373","","11/28/2024","37.67629995","-122.4647807300106"
"685","EL CAMINO REAL CA","Store","715 E El Camino Real","","Mountain View","CA - California","94040","408-738-8680","MM 298 El Cam Real","729;725;777;65;624;1373","","11/28/2024","37.376980407594814","-122.0649090244519"
"1045","MOUNTAIN VIEW CA","Store","2460 E Charleston Rd","","Mountain View","CA - California","94043","650-903-0591","MISCELLANEOUS","729;725;777;65;624;1373","10/30/2021","08/08/2024","37.423301949999995","-122.09708009006573"
"140","SAN CARLOS CA","Store","1127 Industrial Rd","","San Carlos","CA - California","94070","650-622-0050","MM 297 San Carlos","729;725;777;65;624;1373","","11/28/2024","37.50234375","-122.24412553766656"
"187","SAN FRANCISCO CA","Store","1717 Harrison St","","San Francisco","CA - California","94103","415-626-9682","MM 297 San Carlos","729;725;777;65;624;1373","","11/28/2024","37.768358","-122.41281932391843"
"135","PLEASANT HILL CA","Store","3260 Buskirk Ave","","Pleasant Hill","CA - California","94523","925-988-0256","MM 292 Dublin","729;725;777;65;624;1373","","11/28/2024","37.9352385","-122.05917446068727"
"1046","SLATTEN RANCH CA","Store","5839 Lone Tree Way","","Antioch","CA - California","94531","925-513-4995","MM 292 Dublin","729;725;777;65;624;1373","","11/28/2024","37.9642825","-121.7363308"
"136","FAIRFIELD CA","Store","1547 Gateway Blvd","","Fairfield","CA - California","94533","707-432-1330","MISCELLANEOUS","729;725;777;65;624;1373","03/04/2023","08/08/2024","38.26069500132952","-122.05784721118602"
"2695","FAIRFIELD OUTLET","Store","1547 Gateway Blvd","","Fairfield","CA - California","94533","707-207-2031","MM 293 Vacaville","729;725;777;65;624;1373","","11/28/2024","38.26069500132952","-122.05784721118602"
"1695","SAN FRANCSCO FLD SVC","Store","7337 LAS POSITAS RD","","LIVERMORE","CA - California","94551","925-580-6563","MISCELLANEOUS","729;725;777;65;624;1370","","08/08/2024","37.70887605","-121.70363423238501"
"138","PINOLE CA","Store","1490 Fitzgerald Dr","","Pinole","CA - California","94564","510-758-0112","MM 301 Union City","729;725;777;65;624;1373","","11/28/2024","37.9909354","-122.3059916"
"134","DUBLIN CA","Store","4820 Dublin Blvd","","Dublin","CA - California","94568","925-829-7041","MM 292 Dublin","729;725;777;65;624;1373","","11/28/2024","37.7036227","-121.88240958905877"
"3108","IHA MARKET 8","Store","2603 CAMINO RAMON","STE 200","SAN RAMON","CA - California","94583","888-237-8289","MISCELLANEOUS","729;725;777;65;624;1370","05/02/2024","08/08/2024","37.767190990312834","-121.96021604365411"
"144","UNION CITY CA","Store","31350 Courthouse Dr","","Union City","CA - California","94587","510-441-2130","MM 301 Union City","729;725;777;65;624;1373","","11/28/2024","37.600923550000005","-122.06426448604257"
"1128","VALLEJO CA","Store","1182 Admiral Callaghan Ln","","Vallejo","CA - California","94591","707-648-3788","MM 293 Vacaville","729;725;777;65;624;1373","","11/28/2024","38.134443149999996","-122.21503036021927"
"2188","YB Walnut Creek CA","Store","1406 N Broadway","","Walnut Creek","CA - California","94596","999-999-9999","MISCELLANEOUS","729;725;777;65;624;1373","","06/25/2024","37.89958266666667","-122.05989149999999"
"499","EMERYVILLE CA","Store","3700 Mandela Pkwy","","Oakland","CA - California","94608","510-420-0323","MM 301 Union City","729;725;777;65;624;1373","","11/28/2024","37.82738005","-122.28677021397411"
"1021","SAN RAFAEL CA","Store","700 Du Bois St","","San Rafael","CA - California","94901","415-256-1398","MM 287 Santa Rosa","729;725;777;65;624;1373","","11/28/2024","37.96706705","-122.52023953806399"
"2639","SAN RAFAEL OUTLET","Store","1801 4th St","","San Rafael","CA - California","94901","415-785-2586","MM 287 Santa Rosa","729;725;777;65;624;1370","10/26/2024","11/01/2024","37.973867","-122.538423"
"884","GILROY CA","Store","7011 Camino Arroyo","","Gilroy","CA - California","95020","408-847-0325","MM 304 Salinas","729;725;777;65;624;1373","","11/28/2024","37.00479715","-121.55170816024898"
"142","MILPITAS CA","Store","63 Ranch Dr","","Milpitas","CA - California","95035","408-942-0201","MM 301 Union City","729;725;777;65;624;1373","","11/28/2024","37.4279363","-121.923126"
"797","SOQUEL CA","Store","2650 41st Ave","","Soquel","CA - California","95073","831-465-0956","MM 304 Salinas","729;725;777;65;624;1373","","11/28/2024","36.9853524","-121.96315527243735"
"190","BLOSSOM HILL CA","Store","5065 Almaden Expy","","San Jose","CA - California","95118","408-979-1591","MM 298 El Cam Real","729;725;777;65;624;1373","","11/28/2024","37.25615245","-121.87726408573857"
"1423","THE PLANT CA","Store","181 Curtner Ave","","San Jose","CA - California","95125","408-297-0701","MM 298 El Cam Real","729;725;777;65;624;1373","","11/28/2024","37.30144085","-121.86683348251388"
"851","SANTANA ROW CA","Store","3090 Stevens Creek Blvd","","San Jose","CA - California","95128","408-241-6040","MM 298 El Cam Real","729;725;777;65;624;1373","","11/28/2024","37.32294495","-121.94957952679842"
"528","STOCKTON CA","Store","5400 Pacific Ave","","Stockton","CA - California","95207","209-474-1839","MM 295 Modesto","729;725;777;65;624;1373","","11/28/2024","37.9994125","-121.3143732"
"391","TRACY CA","Store","2550 Naglee Rd","","Tracy","CA - California","95304","209-832-2166","MM 292 Dublin","729;725;777;65;624;1373","","11/28/2024","37.75643665","-121.4598249355864"
"1260","MERCED CA","Store","3125 R Street","","Merced","CA - California","95348","209-626-3541","MM 295 Modesto","729;725;777;65;624;1370","","11/28/2024","37.32005311872179","-120.48692038800446"
"141","MODESTO CA","Store","3900 Sisk Rd","Ste B","Modesto","CA - California","95356","209-543-0117","MM 295 Modesto","729;725;777;65;624;1373","","11/28/2024","37.6947165","-121.066092"
"6510","MODESTO CUSTOM","Store","3900 Sisk Rd","Ste B","Modesto","CA - California","95356","999-999-9999","D79","729;725;777;65;624;1373","","08/08/2024","37.6947165","-121.066092"
"1509","RIVERBANK CA","Store","2339 Claribel Rd","","Riverbank","CA - California","95367","209-863-8380","MISCELLANEOUS","729;725;777;65;624;1373","10/29/2022","08/08/2024","37.7110383877551","-120.95557685714286"
"627","SAN FRANCISCO SVC","Store","6653 Hopkins Rd","","Tracy","CA - California","95377","925-243-8160","Sacramento/Reno","729;725;777;65","","08/28/2024","37.73118995","-121.52319042733902"
"1234","SAN FRAN SALE EVENT","Store","6653 Hopkins Rd","","Tracy","CA - California","95377","209-836-6890","MISCELLANEOUS","729;725;777;65;624;1370","","08/08/2024","37.73118995","-121.52319042733902"
"120","SANTA ROSA CA","Store","1950 Santa Rosa Ave","Santa Rosa Marketplace","Santa Rosa","CA - California","95407","707-545-1078","MM 287 Santa Rosa","729;725;777;65;624;1373","","11/28/2024","38.419586949999996","-122.70934936247221"
"1190","AUBURN CA","Store","1760 Grass Valley Hwy","","Auburn","CA - California","95603","530-745-7250","MM 290 Roseville","729;725;777;65;624;1373","","11/28/2024","38.9290326","-121.0862129"
"364","CITRUS HEIGHTS CA","Store","6110 Birdcage Centre Ln","","Citrus Heights","CA - California","95610","916-725-1455","MM 290 Roseville","729;725;777;65;624;1373","","11/28/2024","0.0","0.0"
"845","FOLSOM CA","Store","2445 Iron Point Rd","","Folsom","CA - California","95630","916-817-2115","MM 290 Roseville","729;725;777;65;624;1373","","11/28/2024","38.644060350000004","-121.1204059785064"
"129","ROSEVILLE CA","Store","1236 Galleria Blvd","","Roseville","CA - California","95678","916-780-5969","MM 290 Roseville","729;725;777;65;624;1373","","11/28/2024","38.7739194","-121.26107970166828"
"1008","VACAVILLE CA","Store","1621 E Monte Vista Ave","Ste A","Vacaville","CA - California","95688","707-447-8170","MM 293 Vacaville","729;725;777;65;624;1373","","11/28/2024","38.36810105","-121.96479245033356"
"349","ELK GROVE CA","Store","9131 W Stockton Blvd","","Elk Grove","CA - California","95758","916-691-9784","MM 300 Elk Grove","729;725;777;65;624;1373","","11/28/2024","38.42587895","-121.39795878992143"
"1396","WOODLAND CA","Store","2165 Bronze Star Dr","","Woodland","CA - California","95776","530-669-5039","MM 300 Elk Grove","729;725;777;65;624;1373","","11/28/2024","38.6724996","-121.7262304"
"133","ARDEN FAIR CA","Store","1901 Arden Way","","Sacramento","CA - California","95815","916-925-1212","MM 300 Elk Grove","729;725;777;65;624;1373","","11/28/2024","38.5987372","-121.42117074965475"
"3107","IHA MARKET 7","Store","1851 HERITAGE LN","","SACRAMENTO","CA - California","95815","800-548-0828","MISCELLANEOUS","729;725;777;65;624;1370","05/02/2024","08/08/2024","38.59928736532648","-121.42959016323869"
"660","NATOMAS CA","Store","3690 N Freeway Blvd","","Sacramento","CA - California","95834","916-575-9980","MM 300 Elk Grove","729;725;777;65;624;1373","","11/28/2024","38.6377492","-121.49580654479152"
"191","CHICO CA","Store","2005 Forest Ave","","Chico","CA - California","95928","530-566-1012","MM 299 Chico","729;725;777;65;624;1373","","11/28/2024","39.72679085","-121.80001341984729"
"838","REDDING CA","Store","1010 Hilltop Dr","","Redding","CA - California","96003","530-222-9200","MM 299 Chico","729;725;777;65;624;1373","","11/28/2024","40.5925307","-122.35965907306716"
"852","AIEA HI","Store","98-051 Kamehameha Hwy","","Aiea","HI - Hawaii","96701","808-485-6940","MM 330 Honolulu","2605;725;777;65;624;1373","","11/28/2024","21.3801524","-157.93827017130792"
"763","HONOLULU HI","Store","478 Alakawa St","","Honolulu","HI - Hawaii","96817","808-525-7182","MM 330 Honolulu","2605;725;777;65;624;1373","","11/28/2024","21.318613297084273","-157.87303691596537"
"451","BEAVERTON OR","Store","3055 SW Cedar Hills Blvd","","Beaverton","OR - Oregon","97005","503-350-0559","MM 272 Tanasbourne","734;725;777;65;630;1373","","11/28/2024","45.49753925","-122.81051549782764"
"1491","TANASBOURNE OR","Store","11115 NE Evergreen Pkwy","","Hillsboro","OR - Oregon","97006","503-645-6061","MM 272 Tanasbourne","734;725;777;65;630;1373","","11/28/2024","45.53786998810633","-122.86545142531408"
"1058","GRESHAM OR","Store","1148 NW Norman Ave","","Gresham","OR - Oregon","97030","503-465-0195","MM 256 Casc Stat","734;725;777;65;630;1373","","11/28/2024","45.505493","-122.43739709764132"
"1422","TUALATIN OR","Store","7041 SW Nyberg St","","Tualatin","OR - Oregon","97062","503-612-8397","MM 272 Tanasbourne","734;725;777;65;630;1373","","11/28/2024","45.385482499999995","-122.74923613821048"
"452","CLACKAMAS OR","Store","9630 SE 82nd Ave","","Portland","OR - Oregon","97086","503-777-1200","MM 256 Casc Stat","734;725;777;65;630;1373","","11/28/2024","45.47161695","-122.57906460000001"
"1104","JANTZEN BEACH OR","Store","2055 N Tomahawk Island Dr","","Portland","OR - Oregon","97217","503-247-6099","MM 256 Casc Stat","734;725;777;65;630;1373","","11/28/2024","45.61495145000001","-122.68625567087523"
"450","CASCADE STATION OR","Store","9739 NE Cascades Pkwy","","Portland","OR - Oregon","97220","503-249-7130","MM 256 Casc Stat","734;725;777;65;630;1373","","11/28/2024","45.575259","-122.5616283360961"
"453","SALEM OR","Store","3801 Center St NE","","Salem","OR - Oregon","97301","503-371-0826","MM 257 Salem","734;725;777;65;630;1373","","11/28/2024","44.9404466","-122.98941214908864"
"600","SPRINGFIELD OR","Store","3300 Gateway St","","Springfield","OR - Oregon","97477","541-736-1127","MM 257 Salem","734;725;777;65;630;1373","","11/28/2024","44.08141445","-123.04527114963312"
"2517","MEDFORD OR","Store","2370 Poplar Dr","","Medford","OR - Oregon","97504","541-732-2839","MM 299 Chico","734;725;777;65;630;1373","","11/28/2024","42.3533434","-122.8682982"
"863","BEND OR","Store","63455 N Highway 97","Ste 114","Bend","OR - Oregon","97703","541-383-5850","MM 257 Salem","734;725;777;65;630;1373","","11/28/2024","0.0","0.0"
"2698","AUBURN OUTLET","Store","1101 Outlet Collection Dr SW","Ste 1260","Auburn","WA - Washington","98001","253-929-2150","MM 266 Tacoma","734;725;777;65;630;1373","","11/28/2024","0.0","0.0"
"372","FEDERAL WAY WA","Store","31601 Pacific Hwy S","","Federal Way","WA - Washington","98003","253-945-0073","MM 266 Tacoma","734;725;777;65;630;1373","","11/28/2024","47.31829245","-122.3153886455637"
